url;img;position;track;artists;streams
https://open.spotify.com/track/37y7iDayfwm3WXn5BiAoRk;https://i.scdn.co/image/ab67616d00004851263886a4992c39704c601409;109;Dark Red;['Steve Lacy'];926794
https://open.spotify.com/track/21AJQhGZpujjZQXByZAXpr;https://i.scdn.co/image/ab67616d00004851a12c000028e343a8496612bf;110;REPEAT IT (with Gunna);['Lil Tecca'];923646
https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs;https://i.scdn.co/image/ab67616d0000485150c22294cd0ef1271dd7df3c;111;Fiel;['Los Legendarios', 'Wisin', 'Jhay Cortez'];922354
https://open.spotify.com/track/4t2OeILB07eMGTXSUbMPEu;https://i.scdn.co/image/ab67616d000048512a038d3bf875d23e4aeaa84e;112;Oxytocin;['Billie Eilish'];919516
https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf;https://i.scdn.co/image/ab67616d0000485182b243023b937fd579a35533;113;Streets;['Doja Cat'];917953
https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v;https://i.scdn.co/image/ab67616d00004851ba5db46f4b838ef6027e6f96;114;Perfect;['Ed Sheeran'];916306
https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw;https://i.scdn.co/image/ab67616d000048515aa05015cfa7bd2943c29b21;115;ZITTI E BUONI;['Måneskin'];913421
https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU;https://i.scdn.co/image/ab67616d0000485178c6c624a95d1bd02ba1fa02;116;Talking to the Moon;['Bruno Mars'];910307
https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX;https://i.scdn.co/image/ab67616d000048519ca0c952f130e28025209cf0;117;Lemonade (feat. Gunna, Don Toliver & NAV);['Internet Money'];907358
https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY;https://i.scdn.co/image/ab67616d000048519478c87599550dd73bfa7e02;118;Sunflower - Spider-Man: Into the Spider-Verse;['Post Malone', 'Swae Lee'];907219
https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb;https://i.scdn.co/image/ab67616d00004851401883269b2ca70bc343a7d0;119;Roses - Imanbek Remix;['SAINt JHN'];901068
https://open.spotify.com/track/20R4HfKloPKgXDqU7UKk3x;https://i.scdn.co/image/ab67616d000048512a038d3bf875d23e4aeaa84e;120;Therefore I Am;['Billie Eilish'];898212
https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA;https://i.scdn.co/image/ab67616d0000485188e3cda6d29b2552d4d6bc43;121;Heather;['Conan Gray'];887263
https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2;https://i.scdn.co/image/ab67616d00004851c820f033bd82bef4355d1563;122;Señorita;['Shawn Mendes', 'Camila Cabello'];886559
https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf;https://i.scdn.co/image/ab67616d0000485128a90d00a2819504364880e4;123;Smells Like Teen Spirit;['Nirvana'];881024
https://open.spotify.com/track/7nVERWQXlgZRQsYw4fHf3b;https://i.scdn.co/image/ab67616d00004851d9a5dfd24ef123b18c086aa6;124;Lose;['KSI', 'Lil Wayne'];879978
https://open.spotify.com/track/4191RXFPa7Ge9XkA4cWlna;https://i.scdn.co/image/ab67616d000048512a038d3bf875d23e4aeaa84e;125;Lost Cause;['Billie Eilish'];877396
https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR;https://i.scdn.co/image/ab67616d000048510c2c97099fd6a637ed0aa4a4;126;you broke me first;['Tate McRae'];873044
https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ;https://i.scdn.co/image/ab67616d00004851d19519993c214afd94c0ea50;127;Chosen (feat. Ty Dolla $ign);['Blxst', 'Tyga'];868667
